PERSON_ID,DISPLAY_LAST_COMMA_FIRST,PLAYER_NAME,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,IS_NBA_ASSIGNED,NBA_ASSIGNED_TEAM_ID,GAMES_PLAYED_FLAG,POSITION,HEIGHT,WEIGHT,SEASON_EXP,BIRTHDATE,COUNTRY,SCHOOL
1628922,"Stevens, Azurá",Azurá Stevens,1,2018,2025,azura_stevens,azurá_stevens,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Forward-Center,6-6,180,7,1996-02-01T00:00:00,USA,Connecticut
1627668,"Stewart, Breanna",Breanna Stewart,1,2016,2025,breanna_stewart,breanna_stewart,1611661313,New York,Liberty,NYL,liberty,liberty,0,0,Y,Forward,6-4,170,8,1994-08-27T00:00:00,USA,Connecticut
204329,"Stokes, Kiah",Kiah Stokes,1,2015,2025,kiah_stokes,kiah_stokes,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Center,6-3,191,9,1993-03-30T00:00:00,USA,Connecticut
1630134,"Sutton, Sug",Sug Sutton,1,2020,2025,sug_sutton,sug_sutton,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Guard,5-8,140,3,1998-12-17T00:00:00,USA,University of Texas at Austin
1628279,"Sykes, Brittney",Brittney Sykes,1,2017,2025,brittney_sykes,brittney_sykes,1611661322,Washington,Mystics,WAS,mystics,mystics,0,0,Y,Guard,5-9,154,8,1994-02-07T00:00:00,USA,Syracuse
100940,"Taurasi, Diana",Diana Taurasi,1,2004,2024,diana_taurasi,diana_taurasi,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Guard,6-0,163,21,1982-06-11T00:00:00,USA,Connecticut
203826,"Thomas, Alyssa",Alyssa Thomas,1,2014,2025,alyssa_thomas,alyssa_thomas,1611661323,Connecticut,Sun,CON,sun,sun,0,0,Y,Forward,6-2,203,11,1992-04-12T00:00:00,USA,Maryland
202662,"Thomas, Jasmine",Jasmine Thomas,1,2011,2023,jasmine_thomas,jasmine_thomas,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Guard,5-9,143,14,1989-09-30T00:00:00,USA,Duke
203866,"Thornton, Kayla",Kayla Thornton,1,2015,2025,kayla_thornton,kayla_thornton,1611661313,New York,Liberty,NYL,liberty,liberty,0,0,Y,Forward,6-1,190,9,1992-10-20T00:00:00,USA,Texas-El Paso
201911,"Toliver, Kristi",Kristi Toliver,1,2009,2023,kristi_toliver,kristi_toliver,1611661322,Washington,Mystics,WAS,mystics,mystics,0,0,Y,Guard,5-7,130,15,1987-01-27T00:00:00,USA,Maryland
1629488,"Turner, Brianna",Brianna Turner,1,2019,2025,brianna_turner,brianna_turner,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Forward-Center,6-3,175,6,1996-07-05T00:00:00,USA,Notre Dame
203389,"Turner, Yvonne",Yvonne Turner,1,2017,2023,yvonne_turner,yvonne_turner,1611661328,Seattle,Storm,SEA,storm,storm,0,0,Y,Guard,5-10,127,6,1987-10-13T00:00:00,USA,Nebraska
202664,"Vandersloot, Courtney",Courtney Vandersloot,1,2011,2025,courtney_vandersloot,courtney_vandersloot,1611661313,New York,Liberty,NYL,liberty,liberty,0,0,Y,Guard,5-8,137,14,1989-02-08T00:00:00,USA,Gonzaga
1628927,"Vivians, Victoria",Victoria Vivians,1,2018,2024,victoria_vivians,victoria_vivians,1611661325,Indiana,Fever,IND,fever,fever,0,0,Y,Guard-Forward,6-1,197,7,1994-11-17T00:00:00,USA,Mississippi State
1628278,"Walker-Kimbrough, Shatori",Shatori Walker-Kimbrough,1,2017,2025,shatori_walker-kimbrough,shatori_walker-kimbrough,1611661322,Washington,Mystics,WAS,mystics,mystics,0,0,Y,Guard,5-9,140,8,1995-05-18T00:00:00,USA,Maryland
1628929,"Wallace, Kristy",Kristy Wallace,1,2022,2024,kristy_wallace,kristy_wallace,1611661325,Indiana,Fever,IND,fever,fever,0,0,Y,Guard,5-11,157,4,1996-01-03T00:00:00,Australia,Baylor
1631091,"Westbrook, Evina",Evina Westbrook,1,2022,2023,tmp_evina_westbrook,evina_westbrook,1611661320,Los Angeles,Sparks,LAS,sparks,sparks,0,0,Y,Guard,6-0,158,3,1998-09-28T00:00:00,USA,Connecticut
204365,"Wheeler, Erica",Erica Wheeler,1,2015,2025,erica_wheeler,erica_wheeler,1611661325,Indiana,Fever,IND,fever,fever,0,0,Y,Guard,5-7,143,9,1991-05-02T00:00:00,USA,Rutgers
1628244,"Whitcomb, Sami",Sami Whitcomb,1,2017,2025,sami_whitcomb,sami_whitcomb,1611661328,Seattle,Storm,SEA,storm,storm,0,0,Y,Guard,5-10,149,8,1988-07-20T00:00:00,Australia,Washington
1631090,"Williams, Christyn",Christyn Williams,1,2023,2025,christyn_williams,christyn_williams,1611661317,Phoenix,Mercury,PHO,mercury,mercury,0,0,Y,Guard,5-11,174,0,2000-05-20T00:00:00,USA,Connecticut
1627675,"Williams, Courtney",Courtney Williams,1,2016,2025,courtney_williams,courtney_williams,1611661329,Chicago,Sky,CHI,sky,sky,0,0,Y,Guard,5-8,148,9,1994-05-11T00:00:00,USA,South Florida
204322,"Williams, Elizabeth",Elizabeth Williams,1,2015,2025,elizabeth_williams,elizabeth_williams,1611661329,Chicago,Sky,CHI,sky,sky,0,0,Y,Center-Forward,6-3,200,10,1993-06-23T00:00:00,USA,Duke
1628931,"Williams, Gabby",Gabby Williams,1,2018,2025,gabby_williams,gabby_williams,1611661328,Seattle,Storm,SEA,storm,storm,0,0,Y,Forward,5-11,172,6,1996-09-09T00:00:00,USA,Connecticut
203029,"Williams, Riquna",Riquna Williams,1,2012,2023,riquna_williams,riquna_williams,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Guard,5-7,165,11,1990-05-28T00:00:00,USA,Miami
1630139,"Willoughby, Jocelyn",Jocelyn Willoughby,1,2020,2023,jocelyn_willoughby,jocelyn_willoughby,1611661313,New York,Liberty,NYL,liberty,liberty,0,0,Y,Forward-Guard,6-0,180,4,1998-03-25T00:00:00,USA,Virginia
1628932,"Wilson, A'ja",A'ja Wilson,1,2018,2025,a'ja_wilson,aja_wilson,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Center,6-4,195,7,1996-08-08T00:00:00,USA,South Carolina
1629498,"Young, Jackie",Jackie Young,1,2019,2025,jackie_young,jackie_young,1611661319,Las Vegas,Aces,LVA,aces,aces,0,0,Y,Guard,6-0,165,6,1997-09-16T00:00:00,USA,Notre Dame
204320,"Zahui B, Amanda",Amanda Zahui B,1,2015,2023,amanda_zahui b,amanda_zahui_b,1611661325,Indiana,Fever,IND,fever,fever,0,0,Y,Center,6-4,184,9,1993-09-08T00:00:00,Sweden,Minnesota
